timestamp_ms,equity,inventory,cash,mid
1786649297130,100006.49422646716,-0.10459,106638.70301146715,63411.5
1786649302665,100006.49434388876,-0.10459,106638.70312888875,63411.5
1786649308036,100006.49446160861,-0.10459,106638.70324660861,63411.5
1786649313415,100006.49460344423,-0.10459,106638.70338844422,63411.5
1786649318785,100007.12225850839,-0.10459,106638.70350350838,63405.5
1786649324251,100007.12237543128,-0.10459,106638.70362043128,63405.5
1786649329628,100007.12251584399,-0.10459,106638.70376084399,63405.5
1786649335025,100007.12263083164,-0.10459,106638.70387583163,63405.5
1786649340385,100007.12274980378,-0.10459,106638.70399480377,63405.5
1786649345792,100007.12287126595,-0.10459,106638.70411626594,63405.5
1786649351319,100007.12301062535,-0.10459,106638.70425562534,63405.5
1786649356676,100007.12312667789,-0.10459,106638.70437167789,63405.5
1786649362105,100007.12324245405,-0.10459,106638.70448745404,63405.5
1786649367493,100007.12338517631,-0.10459,106638.7046301763,63405.5
1786649372842,100007.12350235734,-0.10459,106638.70474735733,63405.5
1786649378206,100007.12362075901,-0.10459,106638.704865759,63405.5
1786649383560,100007.12373665032,-0.10459,106638.70498165031,63405.5
1786649388950,100007.12387653979,-0.10459,106638.70512153978,63405.5
1786649394385,100007.12399319111,-0.10459,106638.7052381911,63405.5
1786649399772,100007.12413169874,-0.10459,106638.70537669874,63405.5
1786649405101,100008.48392125196,-0.10459,106638.70549625196,63392.5
1786649410279,100009.11157945149,-0.10459,106638.7056144515,63386.5
1786649415672,100009.11169468713,-0.10459,106638.70572968714,63386.5
1786649421208,100006.91544489274,-0.10459,106638.70586989274,63407.5
1786649426741,100006.91556392441,-0.10459,106638.70598892441,63407.5
1786649432176,100008.37993956498,-0.10459,106638.70610456499,63393.5
1786649437550,100006.811230624,-0.10459,106638.706245624,63408.5
1786649442668,100006.81132672746,-0.10459,106638.70634172746,63408.5
1786649448056,100006.81146636036,-0.10459,106638.70648136036,63408.5
1786649453267,100006.60240745856,-0.10459,106638.70660245857,63410.5
1786649458643,100006.49793560943,-0.10459,106638.70672060942,63411.5
1786649464030,100006.4980530028,-0.10459,106638.70683800279,63411.5
1786649469088,100006.49817097992,-0.10459,106638.70695597991,63411.5
1786649474388,100006.4983105185,-0.10459,106638.70709551849,63411.5
1786649479714,100006.49842835925,-0.10459,106638.70721335924,63411.5
1786649485019,100006.49854601575,-0.10459,106638.70733101574,63411.5
1786649490421,100006.81243295567,-0.10459,106638.70744795568,63408.5
1786649495498,100006.81255140527,-0.10459,106638.70756640527,63408.5
1786649500512,100006.81267010821,-0.10459,106638.70768510821,63408.5
1786649506111,100006.4990195021,-0.10459,106638.70780450209,63411.5
1786649511296,100006.49916066565,-0.10459,106638.70794566565,63411.5
1786649516729,100006.49927819964,-0.10459,106638.70806319964,63411.5
1786649522117,100006.4993958019,-0.10459,106638.7081808019,63411.5
1786649527502,100006.49951275816,-0.10459,106638.70829775816,63411.5
1786649532888,100006.49965346039,-0.10459,106638.70843846038,63411.5
1786649538200,100006.4997695184,-0.10459,106638.7085545184,63411.5
1786649543624,100006.39529668195,-0.10459,106638.70867168195,63412.5
1786649549004,100006.39541417008,-0.10459,106638.70878917008,63412.5
1786649554532,100006.39555612272,-0.10459,106638.70893112272,63412.5
1786649559900,100006.39567296935,-0.10459,106638.70904796934,63412.5
1786649565257,100006.39581266475,-0.10459,106638.70918766475,63412.5
1786649570671,100006.39592898163,-0.10459,106638.70930398162,63412.5
1786649576120,100006.3960457822,-0.10459,106638.7094207822,63412.5
1786649581512,100006.39618674373,-0.10459,106638.70956174373,63412.5
1786649587020,100006.39630291777,-0.10459,106638.70967791777,63412.5
1786649592411,100006.39642014561,-0.10459,106638.70979514561,63412.5
